name,lat,long,city
5466,Brooke Army Medical Center Army Heliport,29.458027,-98.413536,San Antonio
5467,San Antonio Military Medical Center Heliport,29.459043,-98.415686,San Antonio
5468,Bar 43 Ranch Airport,35.97613,-120.89732,San Ardo
5469,Tri-City Airport,34.0677,-117.2725,San Bernardino
5470,Peik's Airport,32.76409,-117.20876,San Diego
5471,Marriott Marquis San Diego Marina Helipad,32.70784,-117.164962,San Diego
5472,Capistrano Airport (1966),33.48506,-117.67154,San Juan Capistrano
5473,Sanderson Field (1919),30.14199,-102.40309,Sanderson
5474,Sandia Peak Helispot,35.209888,-106.448185,Sandia Park
5475,Harmon Seaplane Base,30.249066,-92.085515,Scott
5476,Serenity Seaplane Base,29.572889,-95.050561,Seabrook
5477,Seal Bay Seaplane Base,58.373291,-152.201797,Seal Bay
5478,Seal Beach Airport (Crawford Field),33.74021,-118.09214,Seal Beach
5479,Kitt Peak Heliport,31.960805,-111.598284,Sells
5480,Rhodes / Shallowater Airport,33.68148,-102.00177,Shallowater
5481,Air Evac 65 Heliport,33.54089,-96.60779,Sherman
5482,Sinton Airport,28.03996,-97.49163,Sinton
5483,River John Airport,61.940525,-151.036069,Skwentna
5484,Ascension Seton Smithville Regional Hospital Heliport,30.00439,-97.13581,Smithville
5485,Morse Field,18.9163,-155.6773,South Point
5486,Spanish Fork Hospital Heliport,40.1314,-111.64196,Spanish Fork
5487,Lower Delta Seaplane Base,30.675476,-87.959871,Spanish Fort
5488,Tocoi Airport,29.867472,-81.367361,St. Augustine
5489,Martin County Hospital Heliport,32.13973,-101.78648,Stanton
5490,Bird Homestead Airport,60.5013,-150.8489,Sterling
5491,Fairfield Suisun Airpark,38.24842,-122.0253,Suisun City
5492,Santa Clara Valley Airport,37.39502,-121.99143,Sunnyvale
5493,Christiansen Lake Seaplane Base,62.313414,-150.06935,Talkeetna
5494,Kachina Airport,36.382952,-105.591681,Taos
5495,Schwarz Flying Service Airport,30.68785,-97.2816,Taylor
5496,Air Evac Lifeteam Base 53 Heliport,31.691578,-96.168664,Teague
5497,Rancho California Airport,33.5023,-117.1608,Temecula
5498,Brenteson Incorporated Wholesale Airport,33.33153,-111.95204,Tempe
5499,Tempe Airport,33.40428,-111.95206,Tempe
5500,Little Elm Field,31.1241,-97.315002,Temple
5501,Tew Mac Heliport,42.5975,-71.205,Tewksbury
5502,Transwestern Pipeline Airfield 5,35.40486,-108.24918,Thoreau
5503,Salt Branch Landing Strip,28.49554,-98.54893,Tilden
5504,Wintersburg Landing Strip,33.46796,-112.87057,Tonopah
5505,Topock Field,34.728066,-114.438572,Topock
5506,Torrance Field / Bay Cities Airport,33.87376,-118.34798,Torrance
5507,Freeway Airport,32.27777,-111.00957,Tucson
5508,Hilton Los Angeles/Universal City Helipad,34.13639,-118.35808,Universal City
5509,Delaware River Ranch Airport,31.92464,-104.43595,Van Horn
5510,DeTar Hospital North Heliport,28.85455,-97.020521,Victoria
5511,Waikoloa Air Strip,19.918787,-155.863337,Waikoloa Village
5512,Maalaea Airport,20.79232,-156.51127,Wailuku
5513,Walesboro Airport,39.142,-85.925,Walesboro
5514,Walt Disney World Airport / Lake Buena Vista STOLport,28.399444,-81.571278,Walt Disney World
5515,Whitesburg Municipal Airport,37.2219,-82.8742,Whitesburg
5516,Texas Health Willow Park Heliport,32.745222,-97.661694,Willow Park
5517,North Runnels Hospital Heliport,31.94923,-99.95871,Winters
5518,Yermo Airport,34.90982,-116.81629,Yermo
5519,Yreka Airport,41.73332,-122.63253,Yreka
5520,Fisher's Landing Resort Airstrip,32.976123,-114.452091,Yuma
5521,Huslia Airport,65.69789886,-156.3509979,Huslia
5522,Holy Cross Airport,62.18830108642578,-159.77499389648438,Holy Cross
5523,Egegik Airport,58.184386,-157.374873,Egegik
5524,Marshall Don Hunter Sr Airport,61.8642997742,-162.026000977,Marshall
5525,St George Airport,56.577345,-169.663823,St George
5526,St Paul Island Airport,57.166311,-170.222555,St Paul Island
5527,Arlington Municipal Airport,35.28310012817383,-89.67250061035156,Arlington
5528,Cape Newenham LRRS Airport,58.646400451699996,-162.06300354,Cape Newenham
5529,Cape Romanzof LRRS Airport,61.78030014,-166.0390015,Cape Romanzof
5530,Iliamna Airport,59.75439835,-154.9109955,Iliamna
5531,Sparrevohn LRRS Airport,61.09740067,-155.5740051,Sparrevohn
5532,Tatalina LRRS Airport,62.894401550299996,-155.977005005,Takotna
5533,Indian Mountain LRRS Airport,65.99279785,-153.7039948,Utopia Creek
5534,Clear Airport,64.299738,-149.117432,Clear
5535,Cape Canaveral SFS Skid Strip,28.4676,-80.566597,Cocoa Beach
5536,Jim's Private Airport,33.59790039,-84.14440155,Conyers
5537,Bicycle Lake Army Air Field,35.2804985046,-116.629997253,Fort Irwin/Barstow
5538,Polk Army Air Field,31.0447998,-93.1917038,Fort Polk
5539,Kivalina Airport,67.73619842529297,-164.56300354003906,Kivalina
5540,Mekoryuk Airport,60.37139892578125,-166.27099609375,Mekoryuk
5541,Ruby Airport,64.72720337,-155.4700012,Ruby
5542,Sand Point Airport,55.314998626708984,-160.5229949951172,Sand Point
5543,Forner Tuluksak Airport,61.096703,-160.969963,Tuluksak
5544,Twentynine Palms Strategic Expeditionary Landing Field,34.2962,-116.162003,Twentynine Palms
5545,Yuma Auxiliary Army Airfield 2,32.547501,-114.511786,Yuma
5546,Stanton Hill Aerodrome,45.049494,-94.836683,Atwater
5547,Chignik Lake Airport,56.2550010681,-158.774993896,Chignik Lake
5548,Chisana Airport,62.0712013245,-142.04800415,Chisana
5549,Healy Lake Airport,63.9958,-144.6926,Healy Lake
5550,Hoonah Airport,58.0961,-135.410111,Hoonah
5551,Hughes Airport,66.04109955,-154.2630005,Hughes
5552,Koliganek Airport,59.726600647,-157.259002686,Koliganek
5553,Levelock Airport,59.12606,-156.860906,Levelock
5554,Mertarvik Airport,60.810278,-164.449444,Mertarvik
5555,Robert (Bob) Curtis Memorial Airport,66.817902,-161.018997,Noorvik
5556,Old Harbor Airport,57.218102,-153.270004,Old Harbor
5557,Ouzinkie Airport,57.942094,-152.464314,Ouzinkie
5558,Port Lions Airport,57.884905,-152.847719,Port Lions
5559,Quinhagak Airport,59.7551,-161.845,Quinhagak
5560,Rampart Airport,65.507896,-150.141007,Rampart
5561,Shungnak Airport,66.88809967041,-157.16200256348,Shungnak
5562,St Michael Airport,63.49010086,-162.1100006,St Michael
5563,Burg Lake Aero Airport,30.2323611,-98.6549722,Stonewall
5564,Collins Field,43.224244,-75.675528,Sylvan Beach
5565,Tatitlek Airport,60.871449,-146.690297,Tatitlek
5566,Chignik Lagoon Airport,56.31119919,-158.5359955,Chignik Flats
5567,Ekwok Airport,59.3568000793457,-157.4709930419922,Ekwok
5568,False Pass Airport,54.8474006652832,-163.41000366210938,False Pass
5569,Igiugig Airport,59.32400131225586,-155.90199279785156,Igiugig
5570,King Cove Airport,55.11629867553711,-162.26600646972656,King Cove
5571,Napakiak Airport,60.69029998779297,-161.97900390625,Napakiak
5572,New Stuyahok Airport,59.4499015808,-157.32800293,New Stuyahok
5573,Nikolski Air Station,52.94160079956055,-168.8489990234375,Nikolski
5574,Ugashik Bay Airport,57.424052,-157.74479,Pilot Point
5575,Francen Airstrip,63.066581,-144.885176,
5576,Healy Airport,65.08896,-150.871934,
5577,Cole Landing Zone Airport,35.27790069580078,-94.22429656982422,
5578,Kooskia (Clear Creek Int) Airport,46.0488642914,-115.869691372,
5579,Greenhorn Valley Airport,37.959662,-104.785066,
5580,Samsula / Coe Field,29.009948,-81.133869,
5581,Gun Barrel City Airpark,32.35515,-96.145665,
5582,Matagorda Peninsula Airport,28.544,-96.1208,
5583,Private strip nr Huntsville,30.79851,-95.54221,
5584,Deer Park / Radial Flyer Airport,47.894536,-117.439807,
5585,Flying M Ranch Airport,38.61127,-119.001718,
5586,San Mar Gale Airport,39.458401,-84.131897,
5587,Redtail Ranch Airstrip,45.064722,-117.661578,
5588,B I R Airport,46.419700622558594,-94.27529907226562,
5589,Trout Island Airport,45.772778,-85.690278,
5590,Flying J Ranch Airport,29.81428,-92.35223,Abbeville
5591,Detraz Flying Service Airport,29.91137,-92.17985,Abbeville
5592,Abbeville Municipal Airport,31.600093,-85.238353,Abbeville
5593,Coastal Ridge Airpark,30.0289,-92.014503,Abbeville
5594,Ms Pats Airport,29.97450065612793,-92.17610168457031,Abbeville
5595,Live Oak Landing Strip,29.824421,-92.115511,Abbeville
5596,Ken Guidry #1 Airport,29.9347,-92.213501,Abbeville
5597,Rambos Field,34.103454,-82.282104,Abbeville
5598,Pine Lane Landing Strip,45.173824,-69.424761,Abbot
5599,Stapleton Field,31.875086,-97.068128,Abbott
5600,Wishkah River Ranch Airport,47.084282,-123.773067,Aberdeen
5601,Braun Airport,45.434722,-98.444305,Aberdeen
5602,Barber Field,45.504811,-98.595539,Aberdeen
5603,Abie Sky Ranch Airport,41.368005,-96.949768,Abie
5604,Zimmerle Airport,32.270401,-99.5979,Abilene
5605,Abilene Executive Airpark,32.44889831542969,-99.62000274658203,Abilene
5606,Portlock Airfield,32.526501,-99.6129,Abilene
5607,Flying B Ranch Airstrip,32.483972,-99.825912,Abilene
5608,Old South Aerodrome,36.677778,-81.928722,Abingdon
5609,Wolford's Airport,40.7925,-90.438202,Abingdon
5610,Ghost Ranch Strip,36.302799,-106.487999,Abiquiu
5611,Price Ultralightport,30.517499923706055,-90.00830078125,Abita Springs
5612,Punton Private Airport,47.00279998779297,-97.4072036743164,Absaraka
5613,Accord Airport,41.80114,-74.21477,Accord
5614,Coleman Cattle Company Nr 1 Airport,32.5343017578125,-101.7249984741211,Ackerly
5615,Ackley Municipal Airport,42.547079,-93.033271,Ackley
5616,Acme Field,48.71356,-122.195926,Acme
5617,Marshall Field,39.643101,-85.981697,Acton
5618,Nadeau's Airfield,43.537467,-70.930685,Acton
5619,Buzzy's Field,43.608792,-70.972149,Acton
5620,Somerville Airport,42.941727,-85.485112,Ada
5621,Hammars Farm Airport,47.277814,-96.614012,Ada
5622,Valley Airport,34.70500183105469,-96.57669830322266,Ada
5623,Thomas Ranch Airport,34.72869873046875,-96.6010971069336,Ada
5624,Ada Airport,40.79059982299805,-83.8291015625,Ada
5625,Stagecoach Airport,41.6052,-94.6161778,Adair
5626,Butterville Airport,43.843399,-76.094704,Adams
5627,Rothrock Field,45.745606,-118.62505,Adams
5628,Blue Ridge Field,36.526583,-87.172806,Adams
5629,Daniel Airport,30.355631,-91.275771,Addis
5630,Spencer Airport,44.11360168457031,-73.29029846191406,Addison
5631,Ass-Pirin Acres Airport,44.06869888305664,-73.37339782714844,Addison
5632,Addison Municipal Airport,34.217038,-87.158353,Addison
5633,Juergensen Airpark and Maritime Facility Airport,39.73139953613281,-79.375,Addison
5634,Towner Farm Airport,42.121498107910156,-77.2114028930664,Addison
5635,Bluecreek Airport,48.313899993896484,-117.83999633789062,Addy
5636,Jungmanns Landing,41.568454,-93.980806,Adel
5637,MC Ranch Airport,42.164902,-119.904999,Adel
5638,Flying J Ranch Airport,34.63041,-117.61809,Adelanto
5639,Tadgyro Gyroport,34.65033,-117.63834,Adelanto
5640,Snow Airstrip,34.64828,-117.63748,Adelanto
5641,El Mirage Auxiliary Airfield,34.64404,-117.59592,Adelanto
5642,Bella Vista Airport,34.62758,-117.64694,Adelanto
5643,El Mirage Valley Landing Strip,34.68552,-117.6367,Adelanto
5644,Evans Airstrip,34.65877,-117.63597,Adelanto
5645,Hamilton Airstrip,34.65574,-117.63375,Adelanto
5646,Plato East Airstrip,34.61195,-117.56802,Adelanto
5647,Krey Field Airport,34.5694007874,-117.555999756,Adelanto
5648,Hansen Airport,34.630001068115234,-117.65299987792969,Adelanto
5649,Adelanto Airport,34.537498474121,-117.46099853516,Adelanto
5650,Mc Creless Farm Airport,29.371099,-98.231697,Adkins
5651,Canadian River Ranch Airport,35.402675,-102.807605,Adrian
5652,Angle Bar M Airport,38.39469909667969,-94.3102035522461,Adrian
5653,Happy Bottom Airport,36.04859924316406,-80.45690155029297,Advance
5654,Marchmont Plantation Airpark,35.938201904296875,-80.3844985961914,Advance
5655,Walker Field,44.93349838256836,-92.81770324707031,Afton
5656,Teramiranda Airport,36.608398,-94.872498,Afton
5657,North Fork Airport,42.268699645996094,-75.55970001220703,Afton
5658,Metrogro Farm Airport,39.494857,-103.727361,Agate
5659,Winkle Bar Airport,42.701677,-123.806412,Agness
5660,Schoolcraft Airport,38.416698,-95.516899,Agricola
5661,Oropeza Airport,33.4381,-116.88491,Aguanga
5662,Ward Ranch Airport,33.413347,-116.843255,Aguanga
5663,Flying Dare's Ranch Airport,34.012001037597656,-113.2030029296875,Aguila
5664,Eagle Roost Airpark,33.919276,-113.167795,Aguila
5665,Sampley's Airport,33.922798156738,-113.18099975586,Aguila
5666,Hillair Dirt Strip,33.916869,-113.189049,Aguila
5667,Windmill Airstrip,33.651667,-113.223333,Aguila
5668,Dragonfly Field,36.23970031738281,-76.9738998413086,Ahoskie
5669,Wexford Landing Airport,33.57830047607422,-81.51170349121094,Aiken
5670,Mack's Patch-Derrick Field,33.52135,-81.578361,Aiken
5671,Polecat Aerodrome,33.53771,-81.599107,Aiken
5672,Hay Acres Airport,45.938201904296875,-94.76069641113281,Akiey
5673,Strickland/Smalley Field,35.853889,-87.723889,Akron
5674,Strickland/Smalley Field,32.8475,-87.713889,Akron
5675,Woodcock Airport,41.074201,-86.064201,Akron
5676,Gebauer Airport,40.244401,-103.094002,Akron
5677,Mayfield Airport,40.99259948730469,-81.43180084228516,Akron
5678,Santa Fe River Ranch Airport,29.916900634766,-82.483200073242,Alachua
5679,Link Field,29.69809913635254,-82.49140167236328,Alachua
5680,Sullivan Field,29.734167,-82.565278,Alachua
5681,Leffler Airport,28.976279,-81.118211,Alamana
5682,Overland-Lohse Field,48.578602,-103.466003,Alamo
5683,Alamo Navajo Airport,34.364422,-107.496862,Alamo
5684,Gunderson Airport,37.67236,-115.84327,Alamo
5685,Penoyer Farms Airport,37.6551,-115.78624,Alamo
5686,Rachel Airport,37.65902,-115.71245,Alamo
5687,Cherry Canyon Airport,38.1198,-115.52873,Alamo
5688,Mid-Valley Dusters Inc Airport,26.153136,-98.136331,Alamo
5689,Alamo Aerial Applicators Airport,26.09342,-98.11185,Alamo
5690,Gorby Ranch Airport,32.963402,-105.999,Alamogordo
5691,Mesa Verde Ranch Strip Airport,32.935278,-106.045278,Alamogordo
5692,Alamosa Outport Airport,37.421944,-105.666111,Alamosa
5693,Green Acres Airport,37.483887,-105.745958,Alamosa
5694,Las Arenas Earth and Sky Observatory Airport,37.478667,-105.632453,Alamosa
5695,Cooper Flying Service Airport,37.202800750732,-94.412399291992,Alba
5696,Lucky Weasel Airport,37.259167,-94.414265,Alba
5697,Skalicky Airstrip,45.6619,-94.5756,Albany
5698,Albany Municipal Airport,40.262199401855,-94.338996887207,Albany
5699,Tallassee Plantation Airport,31.5835,-84.390503,Albany
5700,Double 'O' Farm Airport,31.534901,-84.002096,Albany
5701,Pinebloom Plantation Airport,31.402999877929688,-84.32270050048828,Albany
5702,Chuck's Airport,40.258381,-85.253348,Albany
5703,Finney's Airpark,40.259498596191406,-85.260498046875,Albany
5704,Plane Crazy Airport,30.5460694,-90.5763333,Albany
5705,Leavitt Airport,43.972599029541016,-71.1697998046875,Albany
5706,Albany Municipal Airport,32.71900177002,-99.267601013184,Albany
5707,Albany Airport,42.717368,-89.423935,Albany
5708,Propst Airport,44.638699,-123.023003,Albany
5709,Hemmingson Airport,44.658199310302734,-123.14299774169922,Albany
5710,Miller Airstrip,44.59320068359375,-122.98999786376953,Albany
5711,Roppair Airport,44.619300842285156,-123.03199768066406,Albany
5712,Pair-A-Dice Airport,44.673056,-123.004861,Albany
5713,Mitchell Field,44.6952,-123.01966,Albany
5714,Lambert Field,44.73040008544922,-123.07599639892578,Albany
5715,Wooldridge Agstrip Airport,44.732601165771484,-123.05599975585938,Albany
5716,Tribitt Airport,45.047698974609375,-96.55259704589844,Albee
5717,Tequesquite Ranch Airport,35.87919998168945,-103.81300354003906,Albert
5718,Alberta Ultralight Flightpark,38.396702,-84.4636,Alberta
5719,Petty Creek Mountain Ranch Airport,46.909485,-114.465374,Alberton
5720,Midway Airport,42.215858,-84.806313,Albion
5721,Pippenger Airport,41.316898345947266,-85.37139892578125,Albion
5722,B & V Flying Ranch Airport,41.36431,-85.391297,Albion
5723,Albion Municipal Airport,42.4007,-113.5603,Albion
5724,Leise Airport,42.150002,-92.975197,Albion
5725,Dawn Patrol Aviation Airport,43.269500732421875,-78.14530181884766,Albion
5726,Gaines Valley Aviation Airport,43.2963981628418,-78.21389770507812,Albion
5727,Marther Field,41.87310028076172,-80.45899963378906,Albion
5728,Dream Air Airport,41.852933,-80.407192,Albion
5729,G & N Airport,41.875301,-80.374802,Albion
5730,Price's Dairy Airport,34.98569,-106.6708,Albuquerque
5731,Greenwoods Airfield,45.008584,-73.240966,Alburg
5732,Bingham Airport,42.440299987793,-88.488998413086,Alden
5733,Mercer Ranch Airport,45.898488,-119.915638,Alderdale
5734,Carter Creek Airstrip,40.169015,-123.562262,Alderpoint
5735,Beggs Ranch (Aledo) Airport,32.751499,-97.612801,Aledo
5736,Log Cabin Airport,32.802502,-97.6092,Aledo
5737,Tripod Airport,59.262589,-158.569079,Aleknagik
5738,Silver Salmon Airport,59.24928,-158.62955,Aleknagik
5739,Canoe Bay Airport,55.533453,-161.256611,Aleutians East
5740,Fulton Airport,34.9428028,-97.8180194,Alex
5741,Bluebird Airport,35.012334,-97.702735,Alex
5742,Gajewski Field,47.900002,-103.658997,Alexander
5743,Chitwood Airstrip,47.709702,-103.643997,Alexander
5744,Haugen's Airport,47.682499,-103.727997,Alexander
5745,Aggies Landing Airport,45.773602,-95.262802,Alexandria
5746,Grass Roots Airport,31.252148,-92.47569,Alexandria
5747,Chandler Airport,31.306801,-92.611504,Alexandria
5748,Jorgensen - Stoller Airport,44.635799408,-87.44020080570002,Algoma
5749,Carnot Field,44.6422004699707,-87.4197998046875,Algoma
5750,Foscoro Airport,44.680801,-87.3806,Algoma
5751,Stewart Farms Airport,36.500599,-98.501999,Aline
5752,Weiss Farm Airport,40.92369842529297,-74.87039947509766,Allamuchy
5753,Chicora Field,42.46689987182617,-85.97920227050781,Allegan
5754,Kittyhawk Airport,33.126202,-96.683601,Allen
5755,Sugar Hill Airport,33.039001,-81.294296,Allendale
5756,Deyoung Airport,42.9678,-85.9617,Allendale
5757,Elk Park Ranch Airport,40.262683,-105.448011,Allenspark
5758,Dornak Braden Airport,29.70872,-96.36847,Alleyton
5759,Gray Airport,40.854719,-81.122358,Alliance
5760,Stub's Field,40.9674,-81.205801,Alliance
5761,Alliance Airport,40.905601501464844,-81.06510162353516,Alliance
5762,Glidwell Flying Service Airport,34.09639,-90.70412,Alligator
5763,Allison Municipal Airport,42.76390075683594,-92.80439758300781,Allison
5764,Nardo Airport,40.58340072631836,-79.8998031616211,Allison Park
5765,Alloway Airfield,39.541803,-75.304397,Alloway
5766,Alma Municipal Airport,40.11389923095703,-99.34559631347656,Alma
